,Race,Gender,Year,JobType
38195,Minority,Men,2015,Unskilled
46271,Minority,Men,2015,Unskilled
27156,White,Women,2007,Semi-Skilled
49810,Minority,Women,2015,Unskilled
5651,White,Men,2007,Skilled
317,Minority,Women,2015,Skilled
14804,White,Men,2007,Skilled
63708,White,Men,2015,Semi-Skilled
8936,White,Men,2015,Skilled
35531,Minority,Women,2007,Unskilled
34514,Minority,Men,2007,Unskilled
1551,Minority,Women,2007,Skilled
25656,White,Women,2007,Semi-Skilled
46939,White,Women,2015,Semi-Skilled
73410,White,Men,2007,Unskilled
2187,White,Women,2015,Skilled
64952,White,Men,2015,Semi-Skilled
48315,Minority,Men,2015,Unskilled
10118,Minority,Men,2015,Semi-Skilled
34114,Minority,Men,2007,Unskilled
46010,Minority,Men,2015,Unskilled
36381,White,Women,2007,Semi-Skilled
6403,Minority,Women,2015,Skilled
36436,Minority,Men,2015,Unskilled
34345,White,Men,2007,Semi-Skilled
37995,White,Women,2007,Semi-Skilled
35866,Minority,Men,2015,Unskilled
81368,White,Women,2015,Unskilled
56701,White,Men,2007,Semi-Skilled
58465,White,Men,2007,Semi-Skilled
67189,White,Men,2007,Unskilled
35573,Minority,Women,2007,Unskilled
71326,White,Men,2015,Unskilled
21656,White,Men,2007,Semi-Skilled
1306,Minority,Women,2007,Skilled
46658,White,Women,2015,Semi-Skilled
516,Minority,Men,2007,Skilled
3321,White,Men,2007,Skilled
16691,Minority,Women,2007,Semi-Skilled
16188,White,Men,2007,Skilled
54243,White,Men,2015,Unskilled
80719,White,Women,2015,Unskilled
22792,White,Men,2007,Semi-Skilled
16911,White,Women,2007,Skilled
37415,Minority,Men,2015,Unskilled
73283,White,Men,2007,Unskilled
46105,White,Women,2015,Semi-Skilled
76357,White,Women,2007,Unskilled
46660,Minority,Men,2015,Unskilled
8249,White,Women,2007,Skilled
32932,White,Women,2015,Semi-Skilled
11516,Minority,Women,2015,Semi-Skilled
30224,White,Men,2015,Semi-Skilled
29792,Minority,Men,2015,Semi-Skilled
5842,White,Men,2007,Skilled
7585,White,Women,2007,Skilled
58438,White,Men,2007,Semi-Skilled
52096,Minority,Women,2015,Unskilled
26897,White,Women,2007,Semi-Skilled
84452,White,Women,2015,Unskilled
32662,White,Women,2015,Semi-Skilled
31169,Minority,Women,2015,Semi-Skilled
71374,White,Women,2015,Unskilled
2338,White,Women,2015,Skilled
31429,White,Women,2015,Semi-Skilled
4462,Minority,Women,2007,Skilled
51265,White,Men,2007,Unskilled
27470,Minority,Women,2007,Semi-Skilled
25345,White,Women,2007,Semi-Skilled
48536,White,Men,2007,Unskilled
3478,White,Men,2007,Skilled
6165,White,Men,2007,Skilled
20453,Minority,Women,2015,Semi-Skilled
45447,Minority,Women,2007,Unskilled
8134,Minority,Women,2007,Semi-Skilled
50017,White,Men,2007,Unskilled
25628,White,Women,2007,Semi-Skilled
19326,Minority,Women,2015,Semi-Skilled
23042,White,Men,2007,Semi-Skilled
2284,Minority,Men,2015,Skilled
14438,Minority,Women,2007,Semi-Skilled
78131,White,Women,2007,Unskilled
34578,Minority,Women,2007,Unskilled
8906,Minority,Women,2007,Semi-Skilled
31279,Minority,Women,2015,Semi-Skilled
19500,White,Men,2015,Skilled
18761,Minority,Women,2015,Semi-Skilled
66363,White,Men,2007,Unskilled
72332,White,Men,2007,Unskilled
32444,Minority,Men,2007,Unskilled
44440,Minority,Women,2007,Unskilled
9857,White,Men,2015,Skilled
40738,Minority,Men,2007,Unskilled
3708,White,Men,2007,Skilled
19048,Minority,Women,2015,Semi-Skilled
62506,White,Men,2015,Semi-Skilled
39351,Minority,Women,2015,Unskilled
28701,Minority,Men,2015,Semi-Skilled
12659,Minority,Women,2015,Semi-Skilled
58445,White,Men,2007,Semi-Skilled
44384,Minority,Women,2007,Unskilled
30576,White,Men,2015,Semi-Skilled
2071,White,Men,2015,Skilled
36227,Minority,Men,2015,Unskilled
51127,White,Men,2007,Unskilled
29119,White,Men,2015,Semi-Skilled
47503,Minority,Men,2015,Unskilled
81301,White,Women,2015,Unskilled
57068,White,Men,2007,Semi-Skilled
26263,White,Women,2007,Semi-Skilled
30069,White,Men,2015,Semi-Skilled
64414,White,Men,2015,Semi-Skilled
23066,Minority,Men,2015,Unskilled
34254,Minority,Men,2007,Unskilled
31670,White,Women,2015,Semi-Skilled
54345,White,Men,2015,Unskilled
22558,White,Men,2007,Semi-Skilled
81550,White,Women,2015,Unskilled
71469,White,Women,2015,Unskilled
41997,Minority,Men,2007,Unskilled
29920,Minority,Men,2015,Semi-Skilled
1855,White,Men,2015,Skilled
68564,White,Women,2007,Unskilled
8317,White,Women,2007,Skilled
49131,Minority,Women,2015,Unskilled
51939,Minority,Women,2015,Unskilled
16533,Minority,Women,2007,Semi-Skilled
24485,White,Women,2007,Semi-Skilled
3202,Minority,Women,2015,Skilled
40755,Minority,Men,2007,Unskilled
11304,Minority,Women,2015,Semi-Skilled
33082,Minority,Men,2007,Unskilled
6603,White,Women,2007,Skilled
41101,Minority,Men,2007,Unskilled
16843,White,Women,2007,Skilled
10357,White,Men,2015,Skilled
48563,White,Men,2007,Unskilled
35792,Minority,Women,2007,Unskilled
45170,Minority,Women,2007,Unskilled
63208,White,Men,2015,Semi-Skilled
24650,Minority,Men,2007,Semi-Skilled
31693,Minority,Women,2015,Semi-Skilled
35407,White,Women,2007,Semi-Skilled
47551,White,Women,2015,Semi-Skilled
41774,Minority,Men,2007,Unskilled
12590,White,Women,2015,Skilled
72186,White,Women,2015,Unskilled
35718,White,Women,2007,Semi-Skilled
8498,White,Men,2015,Skilled
62151,White,Men,2015,Semi-Skilled
42717,Minority,Women,2007,Unskilled
79261,White,Men,2015,Unskilled
37730,White,Women,2007,Semi-Skilled
67059,White,Men,2007,Unskilled
34962,Minority,Women,2007,Unskilled
39805,White,Women,2007,Semi-Skilled
43547,White,Women,2015,Semi-Skilled
51420,Minority,Women,2015,Unskilled
49545,Minority,Women,2015,Unskilled
22547,White,Men,2007,Semi-Skilled
41392,Minority,Men,2007,Unskilled
7785,White,Women,2007,Skilled
75714,White,Women,2007,Unskilled
39062,White,Women,2007,Semi-Skilled
18450,Minority,Women,2015,Semi-Skilled
8294,White,Women,2007,Skilled
25225,Minority,Men,2007,Semi-Skilled
25367,White,Women,2007,Semi-Skilled
11790,White,Men,2015,Skilled
14026,Minority,Women,2007,Semi-Skilled
69887,White,Men,2015,Unskilled
43209,Minority,Women,2007,Unskilled
20268,Minority,Women,2015,Semi-Skilled
28751,White,Men,2015,Semi-Skilled
19857,White,Women,2015,Skilled
7928,Minority,Women,2007,Semi-Skilled
11659,Minority,Women,2015,Semi-Skilled
24475,White,Women,2007,Semi-Skilled
445,Minority,Men,2007,Skilled
15222,Minority,Women,2007,Semi-Skilled
27808,Minority,Women,2007,Semi-Skilled
22246,White,Men,2007,Semi-Skilled
53955,White,Men,2015,Unskilled
31952,White,Women,2015,Semi-Skilled
60541,White,Women,2007,Semi-Skilled
63801,White,Men,2015,Semi-Skilled
72835,White,Men,2007,Unskilled
83754,White,Women,2015,Unskilled
45719,Minority,Men,2015,Unskilled
40763,White,Women,2007,Semi-Skilled
10914,White,Men,2015,Skilled
10525,White,Men,2015,Skilled
7826,Minority,Men,2007,Semi-Skilled
81963,White,Women,2015,Unskilled
48803,Minority,Women,2015,Unskilled
44292,Minority,Women,2007,Unskilled
4760,Minority,Women,2007,Skilled
25205,White,Women,2007,Semi-Skilled
17328,White,Women,2007,Skilled
49412,Minority,Women,2015,Unskilled
74386,White,Men,2007,Unskilled
13921,Minority,Men,2007,Semi-Skilled
44155,Minority,Women,2007,Unskilled
8871,Minority,Women,2007,Semi-Skilled
39392,White,Women,2007,Semi-Skilled
48758,White,Men,2007,Unskilled
52367,Minority,Women,2015,Unskilled
16124,White,Men,2007,Skilled
65496,White,Women,2015,Semi-Skilled
53279,White,Men,2015,Unskilled
60913,White,Women,2007,Semi-Skilled
77505,White,Women,2007,Unskilled
32301,Minority,Men,2007,Unskilled
25778,Minority,Men,2007,Semi-Skilled
40236,White,Women,2007,Semi-Skilled
14907,Minority,Women,2007,Semi-Skilled
50530,White,Men,2007,Unskilled
42626,Minority,Women,2007,Unskilled
498,White,Men,2007,Skilled
42575,Minority,Women,2007,Unskilled
8520,Minority,Women,2007,Semi-Skilled
7192,White,Women,2007,Skilled
62855,White,Men,2015,Semi-Skilled
6967,White,Women,2007,Skilled
49356,White,Men,2007,Unskilled
44219,Minority,Women,2007,Unskilled
58829,White,Men,2007,Semi-Skilled
83128,White,Women,2015,Unskilled
14669,White,Women,2015,Skilled
48550,White,Men,2007,Unskilled
71533,White,Women,2015,Unskilled
76079,White,Women,2007,Unskilled
14996,White,Men,2007,Skilled
8939,White,Men,2015,Skilled
6070,White,Men,2007,Skilled
4972,Minority,Women,2007,Skilled
37351,Minority,Men,2015,Unskilled
50243,White,Men,2007,Unskilled
13038,Minority,Women,2015,Semi-Skilled
4514,White,Men,2007,Skilled
6095,Minority,Women,2015,Skilled
80085,White,Men,2015,Unskilled
68445,White,Women,2007,Unskilled
16214,Minority,Women,2007,Semi-Skilled
45164,White,Women,2015,Semi-Skilled
14757,Minority,Women,2007,Semi-Skilled
25530,White,Women,2007,Semi-Skilled
16173,White,Men,2007,Skilled
72055,White,Women,2015,Unskilled
32236,White,Women,2015,Semi-Skilled
46100,Minority,Men,2015,Unskilled
30501,Minority,Men,2015,Semi-Skilled
23559,Minority,Men,2015,Unskilled
892,Minority,Men,2007,Skilled
46451,Minority,Men,2015,Unskilled
25281,Minority,Men,2007,Semi-Skilled
52900,White,Men,2015,Unskilled
61697,White,Men,2015,Semi-Skilled
68699,White,Women,2007,Unskilled
63538,White,Men,2015,Semi-Skilled
37653,Minority,Men,2015,Unskilled
5755,White,Men,2007,Skilled
61768,White,Men,2015,Semi-Skilled
51478,Minority,Women,2015,Unskilled
50023,White,Men,2007,Unskilled
25932,Minority,Men,2007,Semi-Skilled
48951,White,Men,2007,Unskilled
35837,Minority,Women,2007,Unskilled
44241,Minority,Women,2007,Unskilled
34924,White,Men,2007,Semi-Skilled
36,White,Men,2007,Skilled
29292,Minority,Men,2015,Semi-Skilled
36518,White,Women,2007,Semi-Skilled
45592,White,Women,2015,Semi-Skilled
26553,White,Women,2007,Semi-Skilled
54035,White,Men,2015,Unskilled
83245,White,Women,2015,Unskilled
1750,Minority,Women,2007,Skilled
8956,White,Men,2015,Skilled
47406,White,Women,2015,Semi-Skilled
80191,White,Men,2015,Unskilled
83964,White,Women,2015,Unskilled
76661,White,Women,2007,Unskilled
38661,Minority,Women,2015,Unskilled
51371,Minority,Women,2015,Unskilled
26203,Minority,Men,2007,Semi-Skilled
72840,White,Men,2007,Unskilled
46606,White,Women,2015,Semi-Skilled
24408,Minority,Men,2007,Semi-Skilled
75825,White,Women,2007,Unskilled
22733,White,Men,2007,Semi-Skilled
47473,Minority,Men,2015,Unskilled
35871,White,Women,2007,Semi-Skilled
58037,White,Men,2007,Semi-Skilled
72772,White,Men,2007,Unskilled
37097,White,Women,2007,Semi-Skilled
20156,Minority,Women,2015,Semi-Skilled
62354,White,Men,2015,Semi-Skilled
6749,White,Women,2007,Skilled
58558,White,Men,2007,Semi-Skilled
1862,White,Men,2015,Skilled
20446,Minority,Women,2015,Semi-Skilled
17775,Minority,Men,2015,Semi-Skilled
22265,White,Men,2007,Semi-Skilled
22896,Minority,Men,2015,Unskilled
20537,White,Women,2015,Skilled
6481,White,Women,2007,Skilled
27034,White,Women,2007,Semi-Skilled
888,White,Men,2007,Skilled
21451,White,Men,2007,Semi-Skilled
73601,White,Men,2007,Unskilled
82218,White,Women,2015,Unskilled
45474,Minority,Women,2007,Unskilled
3396,White,Men,2007,Skilled
68055,White,Men,2007,Unskilled
82758,White,Women,2015,Unskilled
74069,White,Men,2007,Unskilled
19271,Minority,Women,2015,Semi-Skilled
59180,White,Men,2007,Semi-Skilled
35968,White,Women,2007,Semi-Skilled
23196,Minority,Men,2015,Unskilled
35576,Minority,Women,2007,Unskilled
23580,Minority,Men,2015,Unskilled
16318,Minority,Women,2007,Semi-Skilled
63897,White,Men,2015,Semi-Skilled
13597,White,Women,2015,Skilled
57070,White,Men,2007,Semi-Skilled
48195,Minority,Men,2015,Unskilled
73347,White,Men,2007,Unskilled
41499,White,Men,2015,Semi-Skilled
1943,White,Men,2015,Skilled
34255,Minority,Men,2007,Unskilled
39037,White,Women,2007,Semi-Skilled
23920,Minority,Men,2015,Unskilled
36393,Minority,Men,2015,Unskilled
65924,White,Women,2015,Semi-Skilled
14810,White,Men,2007,Skilled
11040,White,Men,2015,Skilled
50410,White,Men,2007,Unskilled
48270,Minority,Men,2015,Unskilled
22570,White,Men,2007,Semi-Skilled
25284,White,Women,2007,Semi-Skilled
73003,White,Men,2007,Unskilled
55818,White,Men,2007,Semi-Skilled
15308,Minority,Women,2007,Semi-Skilled
14344,Minority,Women,2007,Semi-Skilled
46036,Minority,Men,2015,Unskilled
17939,Minority,Men,2015,Semi-Skilled
33446,White,Women,2015,Semi-Skilled
65402,White,Women,2015,Semi-Skilled
69774,White,Men,2015,Unskilled
66525,White,Men,2007,Unskilled
41988,White,Men,2015,Semi-Skilled
34999,White,Men,2007,Semi-Skilled
61571,White,Men,2015,Semi-Skilled
17633,Minority,Men,2015,Semi-Skilled
50048,White,Men,2007,Unskilled
38036,Minority,Men,2015,Unskilled
64015,White,Men,2015,Semi-Skilled
29424,White,Men,2015,Semi-Skilled
46926,White,Women,2015,Semi-Skilled
43909,Minority,Women,2007,Unskilled
16764,White,Women,2007,Skilled
45106,Minority,Women,2007,Unskilled
71278,White,Men,2015,Unskilled
14254,White,Women,2015,Skilled
46618,Minority,Men,2015,Unskilled
43043,Minority,Women,2007,Unskilled
23855,Minority,Men,2015,Unskilled
47360,Minority,Men,2015,Unskilled
1138,White,Women,2007,Skilled
74988,White,Women,2007,Unskilled
25140,White,Women,2007,Semi-Skilled
51878,Minority,Women,2015,Unskilled
1987,Minority,Men,2015,Skilled
37152,White,Women,2007,Semi-Skilled
38003,Minority,Men,2015,Unskilled
46188,Minority,Men,2015,Unskilled
356,White,Men,2007,Skilled
50911,Minority,Women,2015,Unskilled
30638,White,Men,2015,Semi-Skilled
773,Minority,Men,2007,Skilled
21850,Minority,Men,2007,Unskilled
81629,White,Women,2015,Unskilled
44538,Minority,Women,2007,Unskilled
71882,White,Women,2015,Unskilled
42172,Minority,Men,2007,Unskilled
39213,Minority,Women,2015,Unskilled
16243,White,Men,2007,Skilled
61176,White,Men,2015,Semi-Skilled
83644,White,Women,2015,Unskilled
44809,White,Women,2015,Semi-Skilled
81218,White,Women,2015,Unskilled
22303,Minority,Men,2007,Unskilled
26587,Minority,Men,2007,Semi-Skilled
27888,Minority,Women,2007,Semi-Skilled
31951,Minority,Men,2007,Unskilled
14004,White,Women,2015,Skilled
46856,White,Women,2015,Semi-Skilled
21312,Minority,Men,2007,Unskilled
22100,Minority,Men,2007,Unskilled
70922,White,Men,2015,Unskilled
3714,White,Men,2007,Skilled
25687,Minority,Men,2007,Semi-Skilled
45541,Minority,Women,2007,Unskilled
78707,White,Men,2015,Unskilled
32834,White,Women,2015,Semi-Skilled
14902,White,Men,2007,Skilled
15967,White,Men,2007,Skilled
43738,White,Women,2015,Semi-Skilled
2631,White,Men,2007,Skilled
6263,Minority,Women,2015,Skilled
41832,White,Men,2015,Semi-Skilled
44838,White,Women,2015,Semi-Skilled
21396,White,Men,2007,Semi-Skilled
38309,Minority,Men,2015,Unskilled
18780,White,Men,2015,Skilled
73458,White,Men,2007,Unskilled
25274,White,Women,2007,Semi-Skilled
45482,Minority,Women,2007,Unskilled
32662,Minority,Men,2007,Unskilled
23167,Minority,Men,2015,Unskilled
13081,White,Women,2015,Skilled
58686,White,Men,2007,Semi-Skilled
11241,White,Men,2015,Skilled
17832,Minority,Men,2015,Semi-Skilled
81680,White,Women,2015,Unskilled
49255,Minority,Women,2015,Unskilled
24539,White,Women,2007,Semi-Skilled
30473,White,Men,2015,Semi-Skilled
58759,White,Men,2007,Semi-Skilled
72364,White,Men,2007,Unskilled
12591,Minority,Women,2015,Semi-Skilled
17410,Minority,Men,2015,Semi-Skilled
68516,White,Women,2007,Unskilled
6124,White,Men,2007,Skilled
15516,White,Men,2007,Skilled
3705,Minority,Men,2007,Skilled
8546,White,Men,2015,Skilled
49920,Minority,Women,2015,Unskilled
42545,Minority,Women,2007,Unskilled
40640,White,Women,2007,Semi-Skilled
11263,Minority,Women,2015,Semi-Skilled
63588,White,Men,2015,Semi-Skilled
4354,White,Men,2007,Skilled
61341,White,Men,2015,Semi-Skilled
35794,White,Women,2007,Semi-Skilled
58062,White,Men,2007,Semi-Skilled
51033,Minority,Women,2015,Unskilled
10579,White,Men,2015,Skilled
15142,Minority,Women,2007,Semi-Skilled
669,White,Men,2007,Skilled
14038,Minority,Women,2007,Semi-Skilled
46115,White,Women,2015,Semi-Skilled
42851,White,Men,2015,Semi-Skilled
51050,White,Men,2007,Unskilled
21824,Minority,Men,2007,Unskilled
8848,White,Men,2015,Skilled
55588,White,Men,2007,Semi-Skilled
24105,White,Men,2007,Semi-Skilled
51476,Minority,Women,2015,Unskilled
66374,White,Men,2007,Unskilled
16645,White,Women,2007,Skilled
5987,White,Men,2007,Skilled
5582,Minority,Men,2015,Skilled
16868,White,Women,2007,Skilled
29389,Minority,Men,2015,Semi-Skilled
47631,White,Women,2015,Semi-Skilled
52200,Minority,Women,2015,Unskilled
39486,White,Women,2007,Semi-Skilled
38997,White,Women,2007,Semi-Skilled
29238,Minority,Men,2015,Semi-Skilled
57715,White,Men,2007,Semi-Skilled
60505,White,Women,2007,Semi-Skilled
25896,White,Women,2007,Semi-Skilled
46237,White,Women,2015,Semi-Skilled
16565,Minority,Women,2007,Semi-Skilled
38248,Minority,Men,2015,Unskilled
75321,White,Women,2007,Unskilled
71791,White,Women,2015,Unskilled
22020,White,Men,2007,Semi-Skilled
40437,Minority,Men,2007,Unskilled
33693,White,Women,2015,Semi-Skilled
55534,White,Men,2007,Semi-Skilled
42852,White,Men,2015,Semi-Skilled
31767,Minority,Women,2015,Semi-Skilled
6613,Minority,Women,2015,Skilled
49294,Minority,Women,2015,Unskilled
58458,White,Men,2007,Semi-Skilled
64288,White,Men,2015,Semi-Skilled
793,White,Men,2007,Skilled
58162,White,Men,2007,Semi-Skilled
35920,White,Women,2007,Semi-Skilled
40217,Minority,Men,2007,Unskilled
38448,Minority,Women,2015,Unskilled
32845,White,Women,2015,Semi-Skilled
38786,White,Women,2007,Semi-Skilled
45988,White,Women,2015,Semi-Skilled
61765,White,Men,2015,Semi-Skilled
31655,Minority,Women,2015,Semi-Skilled
46830,White,Women,2015,Semi-Skilled
13922,White,Women,2015,Skilled
6895,White,Women,2007,Skilled
1864,White,Men,2015,Skilled
65305,White,Women,2015,Semi-Skilled
74651,White,Women,2007,Unskilled
35593,Minority,Women,2007,Unskilled
36091,Minority,Men,2015,Unskilled
17080,Minority,Men,2015,Semi-Skilled
42878,Minority,Women,2007,Unskilled
48709,White,Men,2007,Unskilled
30225,White,Men,2015,Semi-Skilled
51214,Minority,Women,2015,Unskilled
9399,Minority,Women,2007,Semi-Skilled
56466,White,Men,2007,Semi-Skilled
29175,Minority,Men,2015,Semi-Skilled
74345,White,Men,2007,Unskilled
5476,White,Men,2007,Skilled
42124,Minority,Men,2007,Unskilled
77562,White,Women,2007,Unskilled
14802,White,Men,2007,Skilled
27609,Minority,Women,2007,Semi-Skilled
32164,Minority,Men,2007,Unskilled
54090,White,Men,2015,Unskilled
2308,White,Women,2015,Skilled
31042,Minority,Women,2015,Semi-Skilled
81530,White,Women,2015,Unskilled
60325,White,Women,2007,Semi-Skilled
41205,White,Men,2015,Semi-Skilled
66866,White,Men,2007,Unskilled
34010,Minority,Men,2007,Unskilled
81456,White,Women,2015,Unskilled
50113,Minority,Women,2015,Unskilled
66487,White,Men,2007,Unskilled
29704,White,Men,2015,Semi-Skilled
15653,Minority,Women,2007,Semi-Skilled
7943,White,Women,2007,Skilled
22871,White,Men,2007,Semi-Skilled
63737,White,Men,2015,Semi-Skilled
1852,White,Men,2015,Skilled
13109,Minority,Women,2015,Semi-Skilled
40932,Minority,Men,2007,Unskilled
68046,White,Men,2007,Unskilled
55260,White,Women,2015,Unskilled
73329,White,Men,2007,Unskilled
67353,White,Men,2007,Unskilled
20436,White,Women,2015,Skilled
34533,White,Men,2007,Semi-Skilled
66573,White,Men,2007,Unskilled
9667,Minority,Women,2007,Semi-Skilled
21470,Minority,Men,2007,Unskilled
18007,Minority,Men,2015,Semi-Skilled
